"Ingredient.substance.strength:concentracao.referenceStrength.strength[x]","Ingredient.substance.strength.referenceStrength.strength[x]","","","",1,1,"","","Y","Ratio {[]} {[]}
RatioRange {[]} {[]}Quantity {[]} {[]}","Strength expressed in terms of a reference substance","Strength expressed in terms of a reference substance.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.referenceStrength.strength[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Reference Strength"
"Ingredient.substance.strength:concentracao.referenceStrength.measurementPoint","Ingredient.substance.strength.referenceStrength.measurementPoint","","","",0,1,"","","Y","string {[]} {[]}
","When strength is measured at a particular point or distance","For when strength is measured at a particular point or distance.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.referenceStrength.measurementPoint",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Measurement Point"
"Ingredient.substance.strength:concentracao.referenceStrength.country","Ingredient.substance.strength.referenceStrength.country","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Where the strength range applies","The country or countries for which the strength range applies.","","","","","","","","","",,"example","Jurisdiction codes","http://hl7.org/fhir/ValueSet/country","",,,,"Ingredient.substance.strength.referenceStrength.country",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Country"
"Ingredient.substance.strength:referencia","Ingredient.substance.strength","referencia","","",0,1,"Y","","Y","BackboneElement {[]} {[]}
","The quantity of substance, per presentation, or per volume or mass, and type of quantity","The quantity of substance in the unit of presentation, or in the volume (or mass) of the single pharmaceutical product or manufactured item. The allowed repetitions do not represent different strengths, but are different representations - mathematically equivalent - of a single strength.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Specified Substance.Strength"
"Ingredient.substance.strength:referencia.id","Ingredient.substance.strength.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Ingredient.substance.strength:referencia.extension","Ingredient.substance.strength.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Ingredient.substance.strength:referencia.modifierExtension","Ingredient.substance.strength.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Ingredient.substance.strength:referencia.presentation[x]","Ingredient.substance.strength.presentation[x]","","","",0,1,"","","Y","Ratio {[]} {[]}
RatioRange {[]} {[]}CodeableConcept {[]} {[]}Quantity {[]} {[]}","The quantity of substance in the unit of presentation","The quantity of substance in the unit of presentation, or in the volume (or mass) of the single pharmaceutical product or manufactured item. Unit of presentation refers to the quantity that the item occurs in e.g. a strength per tablet size, perhaps 'per 20mg' (the size of the tablet). It is not generally normalized as a unitary unit, which would be 'per mg').","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.presentation[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Strength.Strength (Presentation)"
"Ingredient.substance.strength:referencia.textPresentation","Ingredient.substance.strength.textPresentation","","","",0,1,"","","Y","string {[]} {[]}
","Text of either the whole presentation strength or a part of it (rest being in Strength.presentation as a ratio)","A textual represention of either the whole of the presentation strength or a part of it - with the rest being in Strength.presentation as a ratio.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.textPresentation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"Ingredient.substance.strength:referencia.concentration[x]","Ingredient.substance.strength.concentration[x]","","","",0,1,"","","Y","Ratio {[]} {[]}
RatioRange {[]} {[]}CodeableConcept {[]} {[]}Quantity {[]} {[]}","The strength per unitary volume (or mass)","The strength per unitary volume (or mass).","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.concentration[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Strength.Strength (Concentration)"
"Ingredient.substance.strength:referencia.textConcentration","Ingredient.substance.strength.textConcentration","","","",0,1,"","","Y","string {[]} {[]}
","Text of either the whole concentration strength or a part of it (rest being in Strength.concentration as a ratio)","A textual represention of either the whole of the concentration strength or a part of it - with the rest being in Strength.concentration as a ratio.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.textConcentration",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"Ingredient.substance.strength:referencia.basis","Ingredient.substance.strength.basis","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","A code that indicates if the strength is, for example, based on the ingredient substance as stated or on the substance base (when the ingredient is a salt)","A code that indicates if the strength is, for example, based on the ingredient substance as stated or on the substance base (when the ingredient is a salt).","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.basis",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"Ingredient.substance.strength:referencia.measurementPoint","Ingredient.substance.strength.measurementPoint","","","",0,1,"","","Y","string {[]} {[]}
","When strength is measured at a particular point or distance","For when strength is measured at a particular point or distance. There are products where strength is measured at a particular point. For example, the strength of the ingredient in some inhalers is measured at a particular position relative to the point of aerosolization.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.measurementPoint",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Strength.Measurement Point"
"Ingredient.substance.strength:referencia.country","Ingredient.substance.strength.country","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Where the strength range applies","The country or countries for which the strength range applies.","","","","","","","","","",,"example","Jurisdiction codes","http://hl7.org/fhir/ValueSet/country","",,,,"Ingredient.substance.strength.country",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Strength.Country"
"Ingredient.substance.strength:referencia.referenceStrength","Ingredient.substance.strength.referenceStrength","","","",1,1,"Y","","Y","BackboneElement {[]} {[]}
","Concentração de referência","Concentração padronizada para comparação (ex: equivalência de sal vs base)","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.referenceStrength",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Strength.Reference Strength"
"Ingredient.substance.strength:referencia.referenceStrength.id","Ingredient.substance.strength.referenceStrength.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"Ingredient.substance.strength:referencia.referenceStrength.extension","Ingredient.substance.strength.referenceStrength.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"Ingredient.substance.strength:referencia.referenceStrength.modifierExtension","Ingredient.substance.strength.referenceStrength.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"Ingredient.substance.strength:referencia.referenceStrength.substance","Ingredient.substance.strength.referenceStrength.substance","","","",1,1,"Y","","Y","CodeableReference {[]} {[CanonicalType[http://farmaco.maxapex.net/brig/fhir/StructureDefinition/SubstanceDefinition-br]]}
","Substância de referência","Relevant reference substance.","","","","","","","","","",,"example","This value set includes all substance codes from SNOMED CT - provided as an exemplar value set.","http://hl7.org/fhir/ValueSet/substance-codes","",,,,"Ingredient.substance.strength.referenceStrength.substance",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Reference Substance"
"Ingredient.substance.strength:referencia.referenceStrength.strength[x]","Ingredient.substance.strength.referenceStrength.strength[x]","","","",1,1,"","","Y","Ratio {[]} {[]}
","Strength expressed in terms of a reference substance","Strength expressed in terms of a reference substance.","","","","","","","","","",,,,,"","type:$this}
","",,"closed","Ingredient.substance.strength.referenceStrength.strength[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Reference Strength"
"Ingredient.substance.strength:referencia.referenceStrength.strength[x]:strengthRatio","Ingredient.substance.strength.referenceStrength.strength[x]","strengthRatio","","",1,1,"Y","","Y","Ratio {[]} {[]}
","Dosagem de referência","Strength expressed in terms of a reference substance.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.referenceStrength.strength[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Reference Strength"
"Ingredient.substance.strength:referencia.referenceStrength.measurementPoint","Ingredient.substance.strength.referenceStrength.measurementPoint","","","",0,1,"","","Y","string {[]} {[]}
","When strength is measured at a particular point or distance","For when strength is measured at a particular point or distance.","","","","","","","","","",,,,,"",,,,"Ingredient.substance.strength.referenceStrength.measurementPoint",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Measurement Point"
"Ingredient.substance.strength:referencia.referenceStrength.country","Ingredient.substance.strength.referenceStrength.country","","","",0,*,"","","Y","CodeableConcept {[]} {[]}
","Where the strength range applies","The country or countries for which the strength range applies.","","","","","","","","","",,"example","Jurisdiction codes","http://hl7.org/fhir/ValueSet/country","",,,,"Ingredient.substance.strength.referenceStrength.country",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Reference Strength.Country"
